,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3427,0,0,1,0,21,1,1,94.3,1948.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3428,1,1,1,0,51,1,1,93.8,4750.95,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3429,0,0,1,1,53,1,0,19.55,1007.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3430,1,0,0,1,53,1,0,95.95,5036.9,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3431,1,0,1,0,24,1,1,101.05,2391.8,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3432,0,0,1,0,70,1,1,94.8,6859.05,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
3433,1,0,0,0,61,1,1,107.75,6521.9,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3434,0,0,0,0,11,1,1,54.6,617.85,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3435,1,0,0,0,2,1,1,71.3,157.75,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3436,1,0,0,0,25,1,1,19.5,516.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3437,0,0,0,0,41,1,1,56.3,2364.0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
3438,1,0,1,0,18,1,1,94.7,1687.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3439,1,1,1,0,72,1,1,104.15,7689.95,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
3440,0,0,1,1,71,1,1,90.55,6239.05,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
3441,0,0,1,1,34,1,1,60.8,2042.05,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
3442,1,0,0,0,29,1,1,98.8,2807.1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
3443,1,1,1,0,40,1,1,98.15,4116.8,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
3444,1,0,1,0,36,0,0,35.35,1317.95,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3445,0,0,1,0,46,1,1,103.15,4594.65,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
3446,0,0,0,0,58,1,1,107.75,6332.75,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3447,1,0,0,0,39,1,0,81.4,3213.75,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
3448,1,0,1,1,4,1,0,61.45,229.55,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3449,0,0,1,1,52,1,1,95.7,4976.15,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
3450,1,1,1,0,70,1,1,104.8,7308.95,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
3451,1,1,1,0,65,1,1,70.95,4555.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3452,1,0,0,0,1,1,1,44.95,44.95,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3453,0,0,1,0,70,1,1,97.65,6982.5,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3454,0,1,1,1,29,0,1,35.65,1025.15,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
3455,1,0,0,0,1,1,1,90.55,90.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3456,0,0,0,0,67,1,1,85.25,5714.2,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
3457,0,0,0,0,1,1,1,19.5,19.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3458,0,0,0,0,26,1,1,88.8,2274.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3459,0,0,1,1,30,1,1,25.1,789.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3460,0,0,1,0,48,1,1,100.05,4834.0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
3461,0,0,1,1,55,1,0,55.7,3131.8,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3462,1,0,0,0,7,1,1,85.2,602.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3463,1,0,0,0,37,1,1,91.15,3369.25,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3464,0,0,1,0,31,1,1,83.85,2674.15,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3465,1,0,0,0,4,1,1,45.9,199.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3466,1,0,1,1,72,1,1,25.1,1790.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3467,1,1,0,0,5,1,1,91.4,449.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3468,1,0,1,1,1,1,0,19.7,19.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3469,0,1,0,0,15,1,1,91.5,1400.3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3470,1,0,1,1,8,1,1,51.3,411.6,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3471,0,0,0,0,35,1,0,21.1,741.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3472,0,1,0,0,56,1,0,104.75,5841.35,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
3473,1,0,1,0,42,1,1,106.15,4512.7,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
3474,1,1,1,1,65,1,1,85.75,5688.45,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3475,0,0,1,1,2,1,0,20.3,31.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3476,1,1,1,0,65,1,1,100.75,6674.65,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
3477,0,0,0,0,18,1,1,74.15,1345.75,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3478,0,0,0,0,23,1,1,78.55,1843.05,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3479,0,0,0,0,4,1,1,45.3,196.95,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3480,1,0,1,0,70,1,0,19.85,1433.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3481,0,0,0,0,4,1,0,50.7,214.55,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3482,1,0,0,0,19,1,1,45.0,865.85,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3483,0,0,0,0,18,1,0,77.8,1358.6,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
3484,0,1,1,0,38,1,1,83.45,3147.15,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3485,1,0,0,0,2,1,1,73.25,131.05,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3486,1,0,0,0,47,1,0,94.8,4535.85,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
3487,0,0,1,1,52,1,0,20.1,1078.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3488,1,0,0,0,9,1,0,59.9,542.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3489,0,0,1,0,26,1,1,90.1,2312.55,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
3490,1,0,1,1,8,1,1,51.05,415.05,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3491,1,0,1,0,44,1,1,70.95,3250.45,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
3492,0,0,0,0,3,0,0,29.2,98.5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3493,1,0,0,0,2,1,1,46.6,87.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3494,0,0,1,1,9,1,1,85.35,754.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3495,1,1,0,0,1,1,1,75.35,75.35,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3496,1,0,0,0,25,1,0,74.3,1952.25,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3497,0,1,1,0,2,1,1,69.3,153.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3498,1,0,0,0,43,1,1,75.2,3198.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3499,0,0,0,0,1,1,0,20.9,20.9,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3500,0,0,1,0,58,1,1,94.3,5610.15,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
3501,0,0,1,1,59,1,1,76.45,4519.5,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
3502,1,0,0,0,44,0,1,54.0,2440.25,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3503,1,0,0,0,66,1,1,104.25,6860.6,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
3504,1,0,1,1,68,1,0,19.95,1377.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3505,1,0,0,0,9,0,1,24.95,190.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3506,1,0,0,0,19,1,1,84.75,1651.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3507,1,0,0,0,4,1,0,19.75,78.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3508,0,0,0,0,70,1,1,113.65,7939.25,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3509,1,0,0,0,1,1,1,44.9,44.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3510,0,0,0,0,8,1,1,75.25,576.7,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3511,1,0,0,0,53,1,0,24.6,1279.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
3512,1,1,0,0,51,1,0,25.0,1260.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3513,1,0,1,1,11,1,0,20.95,267.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
3514,1,0,1,1,60,1,1,110.6,6586.85,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3515,1,0,0,0,17,1,1,55.5,934.15,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3516,1,0,0,0,3,1,1,43.3,123.65,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3517,1,0,1,0,70,1,1,109.5,7534.65,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
3518,1,0,0,0,1,1,0,19.45,19.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3519,1,1,0,0,43,1,1,84.85,3645.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3520,0,0,1,0,16,1,0,19.6,314.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3521,0,0,1,1,57,1,0,53.45,3053.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
